geo_code,age_group,population
E09000029,60-64,9906.00
E09000029,65-69,8461.00
E09000029,70-74,8186.00
E09000029,75-79,5554.00
E09000029,80-84,4457.00
E09000029,85-89,2872.00
E09000029,90+,1619.00
E09000029,All ages,204525.00
E09000031,0-4,21802.00
E09000031,5-9,19710.00
E09000031,10-14,16441.00
E09000031,15-19,14483.00
E09000031,20-24,15717.00
E09000031,25-29,22888.00
E09000031,30-34,27940.00
E09000031,35-39,25834.00
E09000031,40-44,20652.00
E09000031,45-49,19164.00
E09000031,50-54,17354.00
E09000031,55-59,14251.00
E09000031,60-64,11118.00
E09000031,65-69,8735.00
E09000031,70-74,7209.00
E09000031,75-79,5210.00
E09000031,80-84,4096.00
E09000031,85-89,2520.00
E09000031,90+,1576.00
E09000031,All ages,276700.00
E12000008,0-4,527245.00
E12000008,5-9,579842.00
E12000008,10-14,547098.00
E12000008,15-19,513034.00
E12000008,20-24,538488.00
E12000008,25-29,547732.00
E12000008,30-34,548383.00
E12000008,35-39,588935.00
E12000008,40-44,572560.00
E12000008,45-49,640050.00
E12000008,50-54,663498.00
E12000008,55-59,599161.00
E12000008,60-64,505834.00
E12000008,65-69,471566.00
E12000008,70-74,473122.00
E12000008,75-79,320361.00
E12000008,80-84,243834.00
E12000008,85-89,157203.00
E12000008,90+,95679.00
E12000008,All ages,9133625.00
E06000036,0-4,7417.00
E06000036,5-9,8472.00
E06000036,10-14,7842.00
E06000036,15-19,7304.00
E06000036,20-24,6185.00
E06000036,25-29,7400.00
E06000036,30-34,8571.00
E06000036,35-39,9394.00
E06000036,40-44,8625.00
E06000036,45-49,9194.00
E06000036,50-54,9238.00
E06000036,55-59,8061.00
E06000036,60-64,6381.00
E06000036,65-69,5230.00
E06000036,70-74,4792.00
E06000036,75-79,2958.00
E06000036,80-84,2423.00
E06000036,85-89,1363.00
E06000036,90+,826.00
E06000036,All ages,121676.00
E06000043,0-4,13768.00
E06000043,5-9,14713.00
E06000043,10-14,14208.00
E06000043,15-19,17765.00
E06000043,20-24,33513.00
E06000043,25-29,28361.00
E06000043,30-34,21239.00
E06000043,35-39,20463.00
E06000043,40-44,18679.00
E06000043,45-49,20549.00
E06000043,50-54,20331.00
E06000043,55-59,15976.00
E06000043,60-64,12326.00
E06000043,65-69,10548.00
E06000043,70-74,9963.00
E06000043,75-79,6660.00
E06000043,80-84,5263.00
E06000043,85-89,3614.00
E06000043,90+,2456.00
E06000043,All ages,290395.00
E06000046,0-4,6462.00
E06000046,5-9,7031.00
E06000046,10-14,7183.00
E06000046,15-19,6989.00
E06000046,20-24,6640.00
E06000046,25-29,6679.00
E06000046,30-34,6774.00
E06000046,35-39,6762.00
E06000046,40-44,6924.00
E06000046,45-49,9199.00
E06000046,50-54,10728.00
E06000046,55-59,10568.00
E06000046,60-64,10305.00
E06000046,65-69,10514.00
E06000046,70-74,11112.00
E06000046,75-79,7309.00
E06000046,80-84,5068.00
E06000046,85-89,3236.00
E06000046,90+,2055.00
E06000046,All ages,141538.00
E06000035,0-4,18494.00
E06000035,5-9,18864.00
E06000035,10-14,17280.00
E06000035,15-19,16259.00
E06000035,20-24,16866.00
E06000035,25-29,20174.00
E06000035,30-34,19539.00
E06000035,35-39,18694.00
E06000035,40-44,16952.00
E06000035,45-49,18853.00
E06000035,50-54,19496.00
E06000035,55-59,17723.00
E06000035,60-64,14452.00
E06000035,65-69,12943.00
E06000035,70-74,12463.00
E06000035,75-79,7968.00
E06000035,80-84,5777.00
E06000035,85-89,3288.00
E06000035,90+,1770.00
E06000035,All ages,277855.00
E06000042,0-4,19048.00
E06000042,5-9,21235.00
E06000042,10-14,18580.00
E06000042,15-19,14606.00
E06000042,20-24,12933.00
E06000042,25-29,16159.00
E06000042,30-34,20142.00
E06000042,35-39,22406.00
E06000042,40-44,20305.00
E06000042,45-49,18994.00
E06000042,50-54,17852.00
E06000042,55-59,15750.00
E06000042,60-64,13565.00
E06000042,65-69,12119.00
E06000042,70-74,9870.00
E06000042,75-79,6374.00
E06000042,80-84,4359.00
E06000042,85-89,2686.00
E06000042,90+,1624.00
E06000042,All ages,268607.00
E06000044,0-4,12735.00
E06000044,5-9,13187.00
E06000044,10-14,11923.00
E06000044,15-19,13800.00
E06000044,20-24,24455.00
E06000044,25-29,19154.00
E06000044,30-34,15700.00
E06000044,35-39,13673.00
E06000044,40-44,11803.00
E06000044,45-49,13256.00
E06000044,50-54,13370.00
E06000044,55-59,12251.00
E06000044,60-64,9567.00
E06000044,65-69,8201.00
E06000044,70-74,8148.00
E06000044,75-79,5436.00
E06000044,80-84,4225.00
E06000044,85-89,2609.00
E06000044,90+,1640.00
E06000044,All ages,215133.00
E06000038,0-4,11632.00
E06000038,5-9,11198.00
E06000038,10-14,9411.00
E06000038,15-19,9647.00
E06000038,20-24,14484.00
E06000038,25-29,13985.00
E06000038,30-34,12984.00
E06000038,35-39,13157.00
E06000038,40-44,10953.00
E06000038,45-49,10543.00
E06000038,50-54,10046.00
E06000038,55-59,8376.00
E06000038,60-64,6767.00
E06000038,65-69,5523.00
E06000038,70-74,5093.00
E06000038,75-79,3615.00
E06000038,80-84,2873.00
E06000038,85-89,1824.00
E06000038,90+,1092.00
E06000038,All ages,163203.00
E06000039,0-4,12827.00
E06000039,5-9,13027.00
E06000039,10-14,11309.00
E06000039,15-19,8614.00
E06000039,20-24,7909.00
E06000039,25-29,9292.00
E06000039,30-34,12213.00
E06000039,35-39,14394.00
E06000039,40-44,12021.00
E06000039,45-49,10148.00
E06000039,50-54,8815.00
E06000039,55-59,7508.00
E06000039,60-64,6179.00
E06000039,65-69,4846.00
E06000039,70-74,3420.00
E06000039,75-79,2678.00
E06000039,80-84,1969.00
E06000039,85-89,1245.00
E06000039,90+,698.00
E06000039,All ages,149112.00
E06000045,0-4,15766.00
E06000045,5-9,15475.00
E06000045,10-14,12880.00
E06000045,15-19,16193.00
E06000045,20-24,32855.00
E06000045,25-29,25059.00
E06000045,30-34,18318.00
E06000045,35-39,17052.00
E06000045,40-44,14107.00
E06000045,45-49,13618.00
E06000045,50-54,14164.00
E06000045,55-59,12913.00
E06000045,60-64,10888.00
E06000045,65-69,9453.00
E06000045,70-74,8732.00
E06000045,75-79,6021.00
E06000045,80-84,4428.00
E06000045,85-89,3070.00
E06000045,90+,1804.00
E06000045,All ages,252796.00
E06000037,0-4,8980.00
E06000037,5-9,10315.00
E06000037,10-14,10230.00
E06000037,15-19,9478.00
E06000037,20-24,6978.00
E06000037,25-29,8178.00
E06000037,30-34,8878.00
E06000037,35-39,9669.00
E06000037,40-44,10558.00
E06000037,45-49,12273.00
E06000037,50-54,12438.00
E06000037,55-59,11252.00
E06000037,60-64,9381.00
E06000037,65-69,8562.00
E06000037,70-74,8336.00
E06000037,75-79,5440.00
E06000037,80-84,3872.00
E06000037,85-89,2397.00
E06000037,90+,1312.00
E06000037,All ages,158527.00
E06000040,0-4,8678.00
E06000040,5-9,9852.00
E06000040,10-14,10048.00
E06000040,15-19,8966.00
E06000040,20-24,6238.00
E06000040,25-29,7734.00
E06000040,30-34,9042.00
E06000040,35-39,10494.00
E06000040,40-44,10827.00
E06000040,45-49,11685.00
E06000040,50-54,11466.00
E06000040,55-59,9994.00
E06000040,60-64,7850.00
E06000040,65-69,7241.00
E06000040,70-74,7331.00
E06000040,75-79,5077.00
E06000040,80-84,4020.00
E06000040,85-89,2671.00
E06000040,90+,1692.00
E06000040,All ages,150906.00
E06000041,0-4,9822.00
E06000041,5-9,12239.00
E06000041,10-14,11347.00
E06000041,15-19,9847.00
E06000041,20-24,7522.00
E06000041,25-29,7873.00
E06000041,30-34,9669.00
E06000041,35-39,11731.00
E06000041,40-44,12560.00
E06000041,45-49,13060.00
E06000041,50-54,12544.00
E06000041,55-59,11130.00
E06000041,60-64,9114.00
E06000041,65-69,7852.00
E06000041,70-74,8001.00
E06000041,75-79,5418.00
E06000041,80-84,4199.00
E06000041,85-89,2622.00
E06000041,90+,1429.00
E06000041,All ages,167979.00
E10000002,0-4,32404.00
E10000002,5-9,36951.00
E10000002,10-14,35462.00
E10000002,15-19,30427.00
E10000002,20-24,25410.00
E10000002,25-29,28909.00
E10000002,30-34,30711.00
E10000002,35-39,35363.00
E10000002,40-44,36153.00
E10000002,45-49,39960.00
E10000002,50-54,40968.00
E10000002,55-59,36286.00
E10000002,60-64,30018.00
E10000002,65-69,26888.00
E10000002,70-74,26426.00
E10000002,75-79,18653.00
E10000002,80-84,14581.00
E10000002,85-89,9082.00
E10000002,90+,5407.00
E10000002,All ages,540059.00
E07000004,0-4,12520.00
E07000004,5-9,13796.00
E07000004,10-14,12714.00
E07000004,15-19,11171.00
E07000004,20-24,9826.00
E07000004,25-29,11949.00
E07000004,30-34,13072.00
E07000004,35-39,13911.00
E07000004,40-44,13474.00
E07000004,45-49,14535.00
E07000004,50-54,15130.00
E07000004,55-59,13113.00
E07000004,60-64,10832.00
E07000004,65-69,9667.00
E07000004,70-74,9007.00
E07000004,75-79,6066.00
E07000004,80-84,4413.00
E07000004,85-89,2674.00
E07000004,90+,1578.00
E07000004,All ages,199448.00
E07000005,0-4,5093.00
E07000005,5-9,6651.00
E07000005,10-14,6906.00
E07000005,15-19,5419.00
E07000005,20-24,3763.00
E07000005,25-29,4144.00
E07000005,30-34,3791.00
E07000005,35-39,5428.00
E07000005,40-44,6643.00
E07000005,45-49,7294.00
E07000005,50-54,7577.00
E07000005,55-59,7054.00
E07000005,60-64,5647.00
E07000005,65-69,5000.00
E07000005,70-74,5293.00
E07000005,75-79,3751.00
E07000005,80-84,3267.00
E07000005,85-89,1964.00
E07000005,90+,1242.00
E07000005,All ages,95927.00
E07000006,0-4,3844.00
E07000006,5-9,4580.00
E07000006,10-14,4365.00
E07000006,15-19,3618.00
E07000006,20-24,3059.00
E07000006,25-29,3394.00
E07000006,30-34,3775.00
E07000006,35-39,4344.00
E07000006,40-44,4178.00
E07000006,45-49,5254.00
E07000006,50-54,5472.00
E07000006,55-59,5169.00
E07000006,60-64,4232.00
E07000006,65-69,3646.00
E07000006,70-74,3592.00
E07000006,75-79,2750.00
E07000006,80-84,2290.00
E07000006,85-89,1524.00
E07000006,90+,957.00
E07000006,All ages,70043.00
E07000007,0-4,10947.00
E07000007,5-9,11924.00
E07000007,10-14,11477.00
E07000007,15-19,10219.00
E07000007,20-24,8762.00
E07000007,25-29,9422.00
E07000007,30-34,10073.00
E07000007,35-39,11680.00
E07000007,40-44,11858.00
E07000007,45-49,12877.00
E07000007,50-54,12789.00
E07000007,55-59,10950.00
E07000007,60-64,9307.00
E07000007,65-69,8575.00
E07000007,70-74,8534.00
E07000007,75-79,6086.00
E07000007,80-84,4611.00
E07000007,85-89,2920.00
E07000007,90+,1630.00
E07000007,All ages,174641.00
E10000011,0-4,27106.00
E10000011,5-9,31167.00
E10000011,10-14,30481.00
E10000011,15-19,28805.00
E10000011,20-24,26125.00
E10000011,25-29,26861.00
E10000011,30-34,27299.00
E10000011,35-39,29672.00
E10000011,40-44,29273.00
E10000011,45-49,37358.00
E10000011,50-54,42151.00
E10000011,55-59,39812.00
E10000011,60-64,36119.00
E10000011,65-69,36566.00
E10000011,70-74,38784.00
E10000011,75-79,25524.00
E10000011,80-84,19658.00
E10000011,85-89,12995.00
E10000011,90+,8834.00
E10000011,All ages,554590.00
E07000061,0-4,5431.00
E07000061,5-9,5952.00
E07000061,10-14,5395.00
E07000061,15-19,5514.00
E07000061,20-24,5639.00
E07000061,25-29,5298.00
E07000061,30-34,5574.00
E07000061,35-39,6191.00
E07000061,40-44,5728.00
E07000061,45-49,6645.00
E07000061,50-54,7141.00
E07000061,55-59,6871.00
E07000061,60-64,6061.00
E07000061,65-69,6225.00
E07000061,70-74,6690.00
E07000061,75-79,4433.00
E07000061,80-84,3833.00
E07000061,85-89,2650.00
E07000061,90+,1889.00
E07000061,All ages,103160.00
E07000062,0-4,5438.00
E07000062,5-9,5668.00
E07000062,10-14,5165.00
E07000062,15-19,5008.00
E07000062,20-24,5219.00
E07000062,25-29,5539.00
E07000062,30-34,5726.00
E07000062,35-39,5604.00
E07000062,40-44,5287.00
E07000062,45-49,6466.00
E07000062,50-54,7227.00
E07000062,55-59,6437.00
E07000062,60-64,5704.00
E07000062,65-69,5274.00
E07000062,70-74,5169.00
E07000062,75-79,3057.00
E07000062,80-84,2278.00
E07000062,85-89,1452.00
E07000062,90+,1137.00
E07000062,All ages,92855.00
E07000063,0-4,4868.00
E07000063,5-9,5898.00
E07000063,10-14,5865.00
E07000063,15-19,5541.00
E07000063,20-24,4458.00
E07000063,25-29,4744.00
E07000063,30-34,4941.00
E07000063,35-39,5675.00
E07000063,40-44,5632.00
E07000063,45-49,7108.00
E07000063,50-54,7903.00
E07000063,55-59,7312.00
E07000063,60-64,6558.00
E07000063,65-69,6731.00
E07000063,70-74,6858.00
E07000063,75-79,4813.00
E07000063,80-84,3644.00
E07000063,85-89,2497.00
E07000063,90+,1698.00
E07000063,All ages,102744.00
E07000064,0-4,3806.00
E07000064,5-9,4801.00
E07000064,10-14,4799.00
E07000064,15-19,4417.00
E07000064,20-24,4061.00
E07000064,25-29,4087.00
E07000064,30-34,3868.00
E07000064,35-39,4044.00
E07000064,40-44,4219.00
E07000064,45-49,5902.00
E07000064,50-54,7011.00
E07000064,55-59,7171.00
E07000064,60-64,6970.00
E07000064,65-69,7589.00
E07000064,70-74,8397.00
E07000064,75-79,5592.00
E07000064,80-84,4286.00
E07000064,85-89,2752.00
E07000064,90+,1884.00
E07000064,All ages,95656.00
E07000065,0-4,7563.00
E07000065,5-9,8848.00
E07000065,10-14,9257.00
E07000065,15-19,8325.00
E07000065,20-24,6748.00
E07000065,25-29,7193.00
E07000065,30-34,7190.00
E07000065,35-39,8158.00
E07000065,40-44,8407.00
E07000065,45-49,11237.00
E07000065,50-54,12869.00
E07000065,55-59,12021.00
E07000065,60-64,10826.00
E07000065,65-69,10747.00
E07000065,70-74,11670.00
E07000065,75-79,7629.00
E07000065,80-84,5617.00
E07000065,85-89,3644.00
E07000065,90+,2226.00
E07000065,All ages,160175.00
E10000014,0-4,74388.00
E10000014,5-9,83854.00
E10000014,10-14,80567.00
E10000014,15-19,74418.00
E10000014,20-24,67946.00
E10000014,25-29,74852.00
E10000014,30-34,78000.00
E10000014,35-39,82573.00
E10000014,40-44,83678.00
E10000014,45-49,98110.00
E10000014,50-54,103829.00
E10000014,55-59,96759.00
E10000014,60-64,81889.00
E10000014,65-69,77787.00
E10000014,70-74,80141.00
E10000014,75-79,54139.00
E10000014,80-84,41229.00
E10000014,85-89,26312.00
E10000014,90+,15845.00
E10000014,All ages,1376316.00
E07000084,0-4,10860.00
E07000084,5-9,11958.00
E07000084,10-14,10631.00
E07000084,15-19,9301.00
E07000084,20-24,8502.00
E07000084,25-29,10031.00
E07000084,30-34,11661.00
E07000084,35-39,12494.00
E07000084,40-44,11887.00
E07000084,45-49,13253.00
E07000084,50-54,13522.00
E07000084,55-59,11933.00
E07000084,60-64,9455.00
E07000084,65-69,8591.00
E07000084,70-74,8500.00
E07000084,75-79,5539.00
E07000084,80-84,3949.00
E07000084,85-89,2309.00
E07000084,90+,1353.00
E07000084,All ages,175729.00
E07000085,0-4,5964.00
E07000085,5-9,7153.00
E07000085,10-14,7334.00
E07000085,15-19,6734.00
E07000085,20-24,5501.00
E07000085,25-29,5469.00
E07000085,30-34,5414.00
E07000085,35-39,6398.00
E07000085,40-44,7109.00
E07000085,45-49,8976.00
E07000085,50-54,9593.00
E07000085,55-59,9207.00
E07000085,60-64,7830.00
E07000085,65-69,7310.00
E07000085,70-74,7630.00
E07000085,75-79,5171.00
E07000085,80-84,3886.00
E07000085,85-89,2475.00
E07000085,90+,1527.00
E07000085,All ages,120681.00
E07000086,0-4,7502.00
E07000086,5-9,8444.00
E07000086,10-14,7947.00
E07000086,15-19,6852.00
E07000086,20-24,6308.00
E07000086,25-29,8062.00
E07000086,30-34,8409.00
E07000086,35-39,8736.00
E07000086,40-44,8464.00
E07000086,45-49,9346.00
E07000086,50-54,9544.00
E07000086,55-59,8900.00
E07000086,60-64,7628.00
E07000086,65-69,7079.00
E07000086,70-74,6820.00
E07000086,75-79,4643.00
E07000086,80-84,3554.00
E07000086,85-89,2246.00
E07000086,90+,1335.00
E07000086,All ages,131819.00
E07000087,0-4,5564.00
E07000087,5-9,6463.00
E07000087,10-14,6399.00
E07000087,15-19,6174.00
E07000087,20-24,5626.00
E07000087,25-29,6066.00
E07000087,30-34,6423.00
E07000087,35-39,6632.00
E07000087,40-44,6651.00
E07000087,45-49,8439.00
E07000087,50-54,8945.00
E07000087,55-59,8598.00
E07000087,60-64,7145.00
E07000087,65-69,6923.00
E07000087,70-74,7410.00
E07000087,75-79,5071.00
E07000087,80-84,3946.00
E07000087,85-89,2559.00
E07000087,90+,1305.00
E07000087,All ages,116339.00
E07000088,0-4,4682.00
E07000088,5-9,5190.00
E07000088,10-14,5072.00
E07000088,15-19,4903.00
E07000088,20-24,4793.00
E07000088,25-29,5470.00
E07000088,30-34,5300.00
E07000088,35-39,5179.00
E07000088,40-44,4854.00
E07000088,45-49,5735.00
E07000088,50-54,6150.00
E07000088,55-59,5886.00
E07000088,60-64,5005.00
E07000088,65-69,4747.00
E07000088,70-74,4730.00
E07000088,75-79,2961.00
E07000088,80-84,2319.00
E07000088,85-89,1497.00
E07000088,90+,810.00
E07000088,All ages,85283.00
E07000089,0-4,5442.00
E07000089,5-9,6448.00
E07000089,10-14,6276.00
E07000089,15-19,5254.00
E07000089,20-24,3894.00
E07000089,25-29,4681.00
E07000089,30-34,5252.00
E07000089,35-39,6253.00
E07000089,40-44,6996.00
E07000089,45-49,7553.00
E07000089,50-54,7618.00
E07000089,55-59,6533.00
E07000089,60-64,5193.00
E07000089,65-69,4828.00
E07000089,70-74,5251.00
E07000089,75-79,3702.00
E07000089,80-84,2624.00
E07000089,85-89,1531.00
E07000089,90+,964.00
E07000089,All ages,96293.00
E07000090,0-4,6659.00
E07000090,5-9,7164.00
E07000090,10-14,7055.00
E07000090,15-19,6819.00
E07000090,20-24,6780.00
E07000090,25-29,7251.00
E07000090,30-34,6986.00
E07000090,35-39,6684.00
E07000090,40-44,6360.00
E07000090,45-49,8236.00
E07000090,50-54,9248.00
E07000090,55-59,9178.00
E07000090,60-64,8041.00
E07000090,65-69,7496.00
E07000090,70-74,7877.00
E07000090,75-79,5398.00
E07000090,80-84,4192.00
E07000090,85-89,2844.00
E07000090,90+,1545.00
E07000090,All ages,125813.00
E07000091,0-4,7816.00
E07000091,5-9,9510.00
E07000091,10-14,9403.00
E07000091,15-19,8729.00
E07000091,20-24,7719.00
E07000091,25-29,8209.00
E07000091,30-34,8135.00
E07000091,35-39,8495.00
E07000091,40-44,9163.00
E07000091,45-49,11719.00
E07000091,50-54,13370.00
E07000091,55-59,13261.00
E07000091,60-64,12327.00
E07000091,65-69,12887.00
E07000091,70-74,13698.00
E07000091,75-79,9371.00
E07000091,80-84,7517.00
E07000091,85-89,5074.00
E07000091,90+,3350.00
E07000091,All ages,179753.00
E07000092,0-4,6486.00
E07000092,5-9,6122.00
E07000092,10-14,5490.00
E07000092,15-19,4819.00
E07000092,20-24,5404.00
E07000092,25-29,6882.00
E07000092,30-34,7582.00
E07000092,35-39,7207.00
E07000092,40-44,6792.00
E07000092,45-49,7051.00
E07000092,50-54,6998.00
E07000092,55-59,5951.00
E07000092,60-64,4529.00
E07000092,65-69,3913.00
E07000092,70-74,3767.00
E07000092,75-79,2582.00
E07000092,80-84,1854.00
E07000092,85-89,1026.00
E07000092,90+,687.00
E07000092,All ages,95142.00
E07000093,0-4,7106.00
E07000093,5-9,7841.00
E07000093,10-14,7249.00
E07000093,15-19,6474.00
E07000093,20-24,5382.00
E07000093,25-29,6601.00
E07000093,30-34,6906.00
E07000093,35-39,7552.00
E07000093,40-44,7702.00
E07000093,45-49,9236.00
E07000093,50-54,9689.00
E07000093,55-59,8940.00
E07000093,60-64,7499.00
E07000093,65-69,7187.00
E07000093,70-74,7493.00
E07000093,75-79,4914.00
E07000093,80-84,3770.00
E07000093,85-89,2259.00
E07000093,90+,1369.00
E07000093,All ages,125169.00
E07000094,0-4,6307.00
E07000094,5-9,7561.00
E07000094,10-14,7711.00
E07000094,15-19,8359.00
E07000094,20-24,8037.00
E07000094,25-29,6130.00
E07000094,30-34,5932.00
E07000094,35-39,6943.00
E07000094,40-44,7700.00
E07000094,45-49,8566.00
E07000094,50-54,9152.00
E07000094,55-59,8372.00
E07000094,60-64,7237.00
E07000094,65-69,6826.00
E07000094,70-74,6965.00
E07000094,75-79,4787.00
E07000094,80-84,3618.00
E07000094,85-89,2492.00
E07000094,90+,1600.00
E07000094,All ages,124295.00
E10000016,0-4,91425.00
E10000016,5-9,99580.00
E10000016,10-14,95738.00
E10000016,15-19,88851.00
E10000016,20-24,88941.00
E10000016,25-29,92598.00
E10000016,30-34,92897.00
E10000016,35-39,96137.00
E10000016,40-44,92367.00
E10000016,45-49,108932.00
E10000016,50-54,114746.00
E10000016,55-59,103087.00
E10000016,60-64,88833.00
E10000016,65-69,85156.00
E10000016,70-74,87039.00
E10000016,75-79,57393.00
E10000016,80-84,42206.00
E10000016,85-89,26837.00
E10000016,90+,15860.00
E10000016,All ages,1568623.00
E07000105,0-4,8077.00
E07000105,5-9,8782.00
E07000105,10-14,8342.00
E07000105,15-19,7336.00
E07000105,20-24,6238.00
E07000105,25-29,7537.00
E07000105,30-34,7685.00
E07000105,35-39,7744.00
E07000105,40-44,7875.00
E07000105,45-49,9426.00
E07000105,50-54,9886.00
E07000105,55-59,8459.00
E07000105,60-64,6923.00
E07000105,65-69,6850.00
E07000105,70-74,7119.00
E07000105,75-79,4606.00
E07000105,80-84,3174.00
E07000105,85-89,1960.00
E07000105,90+,1262.00
E07000105,All ages,129281.00
E07000106,0-4,7428.00
E07000106,5-9,8470.00
E07000106,10-14,8503.00
E07000106,15-19,12227.00
E07000106,20-24,19767.00
E07000106,25-29,12843.00
E07000106,30-34,8359.00
E07000106,35-39,7922.00
E07000106,40-44,7556.00
E07000106,45-49,9356.00
E07000106,50-54,10193.00
E07000106,55-59,9519.00
E07000106,60-64,8836.00
E07000106,65-69,8884.00
E07000106,70-74,9091.00
E07000106,75-79,6157.00
E07000106,80-84,4451.00
E07000106,85-89,3013.00
E07000106,90+,1978.00
E07000106,All ages,164553.00
E07000107,0-4,8079.00
E07000107,5-9,7878.00
E07000107,10-14,7054.00
E07000107,15-19,5713.00
E07000107,20-24,5555.00
E07000107,25-29,7353.00
E07000107,30-34,9025.00
E07000107,35-39,8893.00
E07000107,40-44,7523.00
E07000107,45-49,7830.00
E07000107,50-54,7596.00
E07000107,55-59,6444.00
E07000107,60-64,5115.00
E07000107,65-69,4273.00
E07000107,70-74,4060.00
E07000107,75-79,2815.00
E07000107,80-84,2240.00
E07000107,85-89,1467.00
E07000107,90+,796.00
E07000107,All ages,109709.00
E07000108,0-4,6015.00
E07000108,5-9,6625.00
E07000108,10-14,6593.00
E07000108,15-19,6017.00
E07000108,20-24,5941.00
E07000108,25-29,6325.00
E07000108,30-34,6422.00
E07000108,35-39,6310.00
E07000108,40-44,6168.00
E07000108,45-49,7851.00
E07000108,50-54,8886.00
E07000108,55-59,8603.00
E07000108,60-64,7991.00
E07000108,65-69,7574.00
E07000108,70-74,7744.00
E07000108,75-79,4848.00
E07000108,80-84,3552.00
E07000108,85-89,2152.00
E07000108,90+,1352.00
E07000108,All ages,116969.00
E07000109,0-4,7159.00
E07000109,5-9,7230.00
E07000109,10-14,6906.00
E07000109,15-19,6134.00
E07000109,20-24,5502.00
E07000109,25-29,6641.00
E07000109,30-34,7227.00
E07000109,35-39,7010.00
E07000109,40-44,6530.00
E07000109,45-49,7635.00
E07000109,50-54,7474.00
E07000109,55-59,6943.00
E07000109,60-64,5544.00
E07000109,65-69,4943.00
E07000109,70-74,4815.00
E07000109,75-79,3455.00
E07000109,80-84,2754.00
E07000109,85-89,1620.00
E07000109,90+,863.00
E07000109,All ages,106385.00
E07000110,0-4,10707.00
E07000110,5-9,10998.00
E07000110,10-14,10216.00
E07000110,15-19,9006.00
E07000110,20-24,8597.00
E07000110,25-29,10303.00
E07000110,30-34,11022.00
E07000110,35-39,11260.00
E07000110,40-44,10349.00
E07000110,45-49,12074.00
E07000110,50-54,12659.00
E07000110,55-59,10995.00
E07000110,60-64,9206.00
E07000110,65-69,8729.00
E07000110,70-74,9053.00
E07000110,75-79,5973.00
E07000110,80-84,4549.00
E07000110,85-89,2815.00
E07000110,90+,1444.00
E07000110,All ages,169955.00
E07000111,0-4,6913.00
E07000111,5-9,8127.00
E07000111,10-14,7777.00
E07000111,15-19,6384.00
E07000111,20-24,5112.00
E07000111,25-29,5817.00
E07000111,30-34,6155.00
E07000111,35-39,7455.00
E07000111,40-44,7880.00
E07000111,45-49,8609.00
E07000111,50-54,9268.00
E07000111,55-59,8146.00
E07000111,60-64,6866.00
E07000111,65-69,6904.00
E07000111,70-74,6979.00
E07000111,75-79,4614.00
E07000111,80-84,3561.00
E07000111,85-89,2432.00
E07000111,90+,1294.00
E07000111,All ages,120293.00
E07000112,0-4,5575.00
E07000112,5-9,6425.00
E07000112,10-14,5981.00
E07000112,15-19,5541.00
E07000112,20-24,5432.00
E07000112,25-29,6174.00
E07000112,30-34,6018.00
E07000112,35-39,6259.00
E07000112,40-44,6130.00
E07000112,45-49,7784.00
E07000112,50-54,8488.00
E07000112,55-59,8077.00
E07000112,60-64,7164.00
E07000112,65-69,7548.00
E07000112,70-74,7795.00
E07000112,75-79,4923.00
E07000112,80-84,3493.00
E07000112,85-89,2224.00
E07000112,90+,1547.00
E07000112,All ages,112578.00
E07000113,0-4,9188.00
E07000113,5-9,9923.00
E07000113,10-14,9211.00
E07000113,15-19,8229.00
E07000113,20-24,8193.00
E07000113,25-29,9113.00
E07000113,30-34,9045.00
E07000113,35-39,9280.00
E07000113,40-44,8376.00
E07000113,45-49,10043.00
E07000113,50-54,11101.00
E07000113,55-59,9813.00
E07000113,60-64,8630.00
E07000113,65-69,8068.00
E07000113,70-74,8279.00
E07000113,75-79,5226.00
E07000113,80-84,3553.00
E07000113,85-89,2101.00
E07000113,90+,1147.00
E07000113,All ages,148519.00
E07000114,0-4,8114.00
E07000114,5-9,8776.00
E07000114,10-14,8467.00
E07000114,15-19,7560.00
E07000114,20-24,7423.00
E07000114,25-29,7770.00
E07000114,30-34,7846.00
E07000114,35-39,7996.00
E07000114,40-44,7376.00
E07000114,45-49,9041.00
E07000114,50-54,9788.00
E07000114,55-59,9522.00
E07000114,60-64,8914.00
E07000114,65-69,9032.00
E07000114,70-74,9332.00
E07000114,75-79,6076.00
E07000114,80-84,4345.00
E07000114,85-89,2780.00
E07000114,90+,1661.00
E07000114,All ages,141819.00
E07000115,0-4,7799.00
E07000115,5-9,8598.00
E07000115,10-14,8551.00
E07000115,15-19,7830.00
E07000115,20-24,6250.00
E07000115,25-29,7037.00
E07000115,30-34,7137.00
E07000115,35-39,8233.00
E07000115,40-44,8616.00
E07000115,45-49,9968.00
E07000115,50-54,10039.00
E07000115,55-59,8762.00
E07000115,60-64,7151.00
E07000115,65-69,6468.00
E07000115,70-74,6818.00
E07000115,75-79,4664.00
E07000115,80-84,3496.00
E07000115,85-89,2034.00
E07000115,90+,1057.00
E07000115,All ages,130508.00
E07000116,0-4,6371.00
E07000116,5-9,7748.00
E07000116,10-14,8137.00
E07000116,15-19,6874.00
E07000116,20-24,4931.00
E07000116,25-29,5685.00
E07000116,30-34,6956.00
E07000116,35-39,7775.00
E07000116,40-44,7988.00
E07000116,45-49,9315.00
E07000116,50-54,9368.00
E07000116,55-59,7804.00
E07000116,60-64,6493.00
E07000116,65-69,5883.00
E07000116,70-74,5954.00
